name,family,reward,guide,objective,replay,beta,n_seeds,base_atom_stability_mean,base_atom_stability_std,base_log_reward_mean_mean,base_log_reward_mean_std,base_log_reward_top1_mean,base_log_reward_top1_std,base_log_reward_top10_mean,base_log_reward_top10_std,base_log_reward_top100_mean,base_log_reward_top100_std,base_mol_stability_mean,base_mol_stability_std,base_n_valid_smiles_mean,base_n_valid_smiles_std,base_parse_rate_mean,base_parse_rate_std,base_reused_from_mean,base_reused_from_std,base_reward_mean_mean,base_reward_mean_std,base_reward_top1_mean,base_reward_top1_std,base_reward_top10_mean,base_reward_top10_std,base_reward_top100_mean,base_reward_top100_std,base_uniqueness_mean,base_uniqueness_std,fcd_base_vs_ref_mean,fcd_base_vs_ref_std,fcd_guided_vs_base_mean,fcd_guided_vs_base_std,fcd_guided_vs_ref_mean,fcd_guided_vs_ref_std,guided_atom_stability_mean,guided_atom_stability_std,guided_log_reward_mean_mean,guided_log_reward_mean_std,guided_log_reward_top1_mean,guided_log_reward_top1_std,guided_log_reward_top10_mean,guided_log_reward_top10_std,guided_log_reward_top100_mean,guided_log_reward_top100_std,guided_mol_stability_mean,guided_mol_stability_std,guided_n_valid_smiles_mean,guided_n_valid_smiles_std,guided_parse_rate_mean,guided_parse_rate_std,guided_reward_mean_mean,guided_reward_mean_std,guided_reward_top1_mean,guided_reward_top1_std,guided_reward_top10_mean,guided_reward_top10_std,guided_reward_top100_mean,guided_reward_top100_std,guided_uniqueness_mean,guided_uniqueness_std,mean_delta_mean,mean_delta_std,n_components_mean,n_components_std,reward_mean_delta_mean,reward_mean_delta_std,reward_top100_delta_mean,reward_top100_delta_std,reward_top10_delta_mean,reward_top10_delta_std,reward_top1_delta_mean,reward_top1_delta_std,top100_delta_mean,top100_delta_std,top10_delta_mean,top10_delta_std,top1_delta_mean,top1_delta_std,wass_MW_base_vs_ref_mean,wass_MW_base_vs_ref_std,wass_MW_guided_vs_ref_mean,wass_MW_guided_vs_ref_std,wass_TPSA_base_vs_ref_mean,wass_TPSA_base_vs_ref_std,wass_TPSA_guided_vs_ref_mean,wass_TPSA_guided_vs_ref_std,wass_logP_base_vs_ref_mean,wass_logP_base_vs_ref_std,wass_logP_guided_vs_ref_mean,wass_logP_guided_vs_ref_std,wass_n_heavy_base_vs_ref_mean,wass_n_heavy_base_vs_ref_std,wass_n_heavy_guided_vs_ref_mean,wass_n_heavy_guided_vs_ref_std,wass_n_rings_base_vs_ref_mean,wass_n_rings_base_vs_ref_std,wass_n_rings_guided_vs_ref_mean,wass_n_rings_guided_vs_ref_std
sweep-nitrogen-base-db-replay_off-b1,sweep,nitrogen,base,db,off,1,3,0.85316420042804,0.0009276076739057145,-2.3661599231856276,0.01179199199360915,-0.43565984567006427,0.19311124739531554,-0.8112231492996216,0.055966548441746554,-1.156440769036611,0.015690109246695335,0.024866666666666665,0.0015860503004493762,4644.666666666667,21.791945504908202,,,,,,,,,,,,,0.9977783952570273,0.0007008116643814896,4.292853491825383,0.1161301061852905,0.18585580603541038,0.0046416628020387925,4.925556125987607,0.10830106436359042,0.8508734388390682,0.0012380836879150457,-2.3167427438400776,0.012104269155840208,-0.3618287245432536,0.28206759159978817,-0.7699488957722981,0.05929833150198323,-1.109581482211749,0.00852919236725277,0.022533333333333332,0.0023170862929310365,4669.666666666667,12.498888839501783,0.9339333333333334,0.0024997777679003725,0.12344209510853292,0.0008324793992057724,0.7248729060124864,0.2065041156829035,0.4726660575847477,0.033706980566185096,0.33423287689772185,0.0039464436506603095,0.9960030701747643,0.00019106537524453824,0.049417179345550157,0.0022124304186940135,,,,,,,,,,,0.046859286824862144,0.020217663058489845,0.04127425352732339,0.008820043798757103,0.07383112112681071,0.1038322679345189,15.6188598670552,1.229015439031874,17.84957301593145,1.597497384183087,4.162618151021,0.42087301575912933,3.9451496231235943,0.458706134717489,0.3460932033020643,0.005255574600455271,0.42127576880674306,0.0032891721177323893,1.2627378189076073,0.06729920348766522,1.4553301671148082,0.08610595833746841,0.20587995458956546,0.013438634662727711,0.22945143780246371,0.02453765666441944
sweep-nitrogen-base-db-replay_off-b10,sweep,nitrogen,base,db,off,10,3,0.85316420042804,0.0009276076739057145,-2.3661599231856276,0.01179199199360915,-0.43565984567006427,0.19311124739531554,-0.8112231492996216,0.055966548441746554,-1.156440769036611,0.015690109246695335,0.024866666666666665,0.0015860503004493762,4644.666666666667,21.791945504908202,,,,,,,,,,,,,0.9977783952570273,0.0007008116643814896,4.292853491825383,0.1161301061852905,0.8537990019305255,0.015178887768676807,5.500953973446769,0.12177245526027553,0.8487288429102936,0.0018721502295722871,-2.105843154506592,0.00627281358020372,0.0,0.0,-0.5155384381612141,0.06331011889763756,-0.9490731743971507,0.01317684446963279,0.026399999999999996,0.000748331477354788,4702.333333333333,25.037749277618563,0.9404666666666666,0.005007549855523713,0.14474746864260862,0.000598484180859606,1.0,0.0,0.619364639978456,0.042505443299620256,0.3951899123552691,0.006844176491310404,0.9945419166665252,0.00052577003189415,0.2603167686790355,0.005522152425245934,,,,,,,,,,,0.2073675946394602,0.021155639726229965,0.2956847111384074,0.03928585156673493,0.43565984567006427,0.19311124739531554,15.6188598670552,1.229015439031874,23.839442089058096,1.0245014061791737,4.162618151021,0.42087301575912933,5.521130650584315,0.4929970469521817,0.3460932033020643,0.005255574600455271,0.6581769936076906,0.014553540256884467,1.2627378189076073,0.06729920348766522,1.748194949583736,0.04315257639035633,0.20587995458956546,0.013438634662727711,0.2590640613292226,0.018710014717463426
sweep-nitrogen-base-db-replay_on-b1,sweep,nitrogen,base,db,on,1,3,0.85316420042804,0.0009276076739057145,-2.3661599231856276,0.01179199199360915,-0.43565984567006427,0.19311124739531554,-0.8112231492996216,0.055966548441746554,-1.156440769036611,0.015690109246695335,0.024866666666666665,0.0015860503004493762,4644.666666666667,21.791945504908202,,,,,,,,,,,,,0.9977783952570273,0.0007008116643814896,4.292853491825383,0.1161301061852905,0.22366415231872358,0.004658445973466312,4.921227009859,0.13163172765460446,0.8513878433621681,0.0010035515491050443,-2.2939654820081095,0.012133426804147487,-0.31720417737960815,0.23327640241675254,-0.7466297725836436,0.05198462908657776,-1.0953684190909068,0.00774378638970081,0.0226,0.0023036203390894663,4684.666666666667,15.412837362262524,0.9369333333333333,0.0030825674724525307,0.12550594025270637,0.0008003042573846215,0.7488664112231015,0.18199922753863584,0.4835836606575983,0.029302812850817504,0.3390527006825854,0.003700715599084526,0.9955183668871661,0.00033428873954336136,0.07219444117751846,0.0010912032271978205,,,,,,,,,,,0.06107234994570406,0.018492376616367864,0.06459337671597798,0.015353295578774472,0.11845566829045613,0.09081763611021254,15.6188598670552,1.229015439031874,19.12910639101759,1.5558437886437324,4.162618151021,0.42087301575912933,3.9143776453058643,0.5411754960798729,0.3460932033020643,0.005255574600455271,0.4368988466229413,0.001757774297702356,1.2627378189076073,0.06729920348766522,1.5535991966198799,0.08454215625137253,0.20587995458956546,0.013438634662727711,0.24064806572742295,0.022922520781163868
sweep-nitrogen-base-db-replay_on-b10,sweep,nitrogen,base,db,on,10,3,0.85316420042804,0.0009276076739057145,-2.3661599231856276,0.01179199199360915,-0.43565984567006427,0.19311124739531554,-0.8112231492996216,0.055966548441746554,-1.156440769036611,0.015690109246695335,0.024866666666666665,0.0015860503004493762,4644.666666666667,21.791945504908202,,,,,,,,,,,,,0.9977783952570273,0.0007008116643814896,4.292853491825383,0.1161301061852905,0.8963512964713468,0.023810648816187937,5.524224750237408,0.1499168679392534,0.8496237625515951,0.001368256612924181,-2.1047272686182144,0.0025981562647163347,0.0,0.0,-0.4391465445359548,0.1237256190092507,-0.93260504980882,0.020989340862744628,0.026866666666666667,0.0017461067804945053,4701.0,12.027745701779143,0.9401999999999999,0.0024055491403558254,0.1456580231611342,0.00026994718373555854,1.0,0.0,0.6730366581316197,0.08603492661952492,0.40413926622270563,0.012121429437673855,0.9928381150520132,0.0013027104670647227,0.261432654567413,0.00975962878887903,,,,,,,,,,,0.2238357192277908,0.029981364259222897,0.3720766047636668,0.09073482148559381,0.43565984567006427,0.19311124739531554,15.6188598670552,1.229015439031874,26.414892474151785,0.6317239017839575,4.162618151021,0.42087301575912933,4.985859644855847,0.5423386144507968,0.3460932033020643,0.005255574600455271,0.6652815012547499,0.023090818297742167,1.2627378189076073,0.06729920348766522,1.947778392207842,0.026199634123944694,0.20587995458956546,0.013438634662727711,0.28564695042267935,0.020590501510848083
sweep-nitrogen-hidden-db-replay_off-b1,sweep,nitrogen,hidden,db,off,1,3,0.85316420042804,0.0009276076739057145,-2.3661599231856276,0.01179199199360915,-0.43565984567006427,0.19311124739531554,-0.8112231492996216,0.055966548441746554,-1.156440769036611,0.015690109246695335,0.024866666666666665,0.0015860503004493762,4644.666666666667,21.791945504908202,,,,,,,,,,,,,0.9977783952570273,0.0007008116643814896,4.292853491825383,0.1161301061852905,0.49565235890710824,0.02006328210331716,5.899533570066159,0.1882129917848561,0.8478770287889278,0.0009706846546950363,-2.273741643887828,0.009904104946632773,0.0,0.0,-0.10710621078809102,0.1200190495432645,-0.9564952019850413,0.02830305530081575,0.019533333333333333,0.0013097921802925673,4695.0,16.990193249832878,0.939,0.003398038649966567,0.12873804132303482,0.001082863412140959,1.0,0.0,0.9179156919059022,0.09101358322018704,0.41134137586989566,0.017087635077939516,0.9833129673589801,0.0007587722403594034,0.09241827929779915,0.005649805833627969,,,,,,,,,,,0.1999455670515696,0.03171587616717771,0.7041169385115306,0.14651644788187904,0.43565984567006427,0.19311124739531554,15.6188598670552,1.229015439031874,24.672548267878724,1.4127553789556768,4.162618151021,0.42087301575912933,4.169050003984109,0.41777667334307617,0.3460932033020643,0.005255574600455271,0.5294483045732647,0.010256654054997283,1.2627378189076073,0.06729920348766522,1.9474158078198445,0.0855974061967897,0.20587995458956546,0.013438634662727711,0.28757557522341565,0.02785287868730703
sweep-nitrogen-hidden-db-replay_off-b10,sweep,nitrogen,hidden,db,off,10,3,0.85316420042804,0.0009276076739057145,-2.3661599231856276,0.01179199199360915,-0.43565984567006427,0.19311124739531554,-0.8112231492996216,0.055966548441746554,-1.156440769036611,0.015690109246695335,0.024866666666666665,0.0015860503004493762,4644.666666666667,21.791945504908202,,,,,,,,,,,,,0.9977783952570273,0.0007008116643814896,4.292853491825383,0.1161301061852905,1.1704649063281778,0.017986506492801695,6.075542190646995,0.15316626808793748,0.8464789031642003,0.0011381381978213484,-2.058909005751023,0.0028223119622722125,0.0,0.0,-0.020599104960759482,0.029131533608252956,-0.7970428946614265,0.01691889158876028,0.025666666666666667,0.00033993463423951856,4699.666666666667,13.07244770075172,0.9399333333333333,0.002614489540150374,0.15207029839947903,0.00034311601748525177,1.0,0.0,0.9824703784555574,0.024790628531418377,0.47899943054605637,0.010664365655064165,0.9903503199857174,0.0016384485144761809,0.30725091743460453,0.011934903314794805,,,,,,,,,,,0.3593978743751844,0.032589543942209205,0.790624044338862,0.08095959797240443,0.43565984567006427,0.19311124739531554,15.6188598670552,1.229015439031874,27.732063734089735,1.9205129198593411,4.162618151021,0.42087301575912933,6.089376074892411,0.5339788356824804,0.3460932033020643,0.005255574600455271,0.6995340147034704,0.015017071693322484,1.2627378189076073,0.06729920348766522,2.061370161194802,0.12219585643531737,0.20587995458956546,0.013438634662727711,0.2751975567103711,0.02636922800049932
sweep-nitrogen-hidden-db-replay_on-b1,sweep,nitrogen,hidden,db,on,1,3,0.85316420042804,0.0009276076739057145,-2.3661599231856276,0.01179199199360915,-0.43565984567006427,0.19311124739531554,-0.8112231492996216,0.055966548441746554,-1.156440769036611,0.015690109246695335,0.024866666666666665,0.0015860503004493762,4644.666666666667,21.791945504908202,,,,,,,,,,,,,0.9977783952570273,0.0007008116643814896,4.292853491825383,0.1161301061852905,0.3558632631611071,0.010694097327892968,5.306219776756952,0.1562558030596511,0.8498482368133201,0.0008708553579095582,-2.2670504421176454,0.010115568183004197,0.0,0.0,-0.45824235677719116,0.09845364253064823,-1.0320593186219533,0.0070862087545432795,0.022266666666666667,0.0013199326582148893,4695.0,13.92838827718412,0.939,0.0027856776554368067,0.12834998239379633,0.0008950487941539321,1.0,0.0,0.6632873015550034,0.06776046981156796,0.36859026223090713,0.005823781857886847,0.9897748205830793,0.0007161664013328463,0.09910948106798208,0.0032765477749468128,,,,,,,,,,,0.12438145041465765,0.012618156058014914,0.3529807925224304,0.12975017119213053,0.43565984567006427,0.19311124739531554,15.6188598670552,1.229015439031874,22.43656945932832,1.2700237092103122,4.162618151021,0.42087301575912933,3.9708059423066633,0.41118220301884373,0.3460932033020643,0.005255574600455271,0.5045620558311698,0.007813958543121278,1.2627378189076073,0.06729920348766522,1.778905617267754,0.08040867430568077,0.20587995458956546,0.013438634662727711,0.26593635664741294,0.02795524345412064
sweep-nitrogen-hidden-db-replay_on-b10,sweep,nitrogen,hidden,db,on,10,3,0.85316420042804,0.0009276076739057145,-2.3661599231856276,0.01179199199360915,-0.43565984567006427,0.19311124739531554,-0.8112231492996216,0.055966548441746554,-1.156440769036611,0.015690109246695335,0.024866666666666665,0.0015860503004493762,4644.666666666667,21.791945504908202,,,,,,,,,,,,,0.9977783952570273,0.0007008116643814896,4.292853491825383,0.1161301061852905,0.6038095671892165,0.01651060709191867,5.248658468061866,0.17849679218865577,0.8502581632006115,0.0009209487955894066,-2.1838653700181077,0.010648628249638066,0.0,0.0,-0.321657528479894,0.04394261756346906,-0.9538423532247543,0.0030584644897355606,0.02666666666666666,0.0008993825042154698,4690.0,21.740898478827106,0.9380000000000001,0.004348179695765397,0.13726616735955058,0.0009765188387008098,1.0,0.0,0.751175992217115,0.03267474306352442,0.4003830149686359,0.00042122894748568464,0.9945285596338379,0.0003417518816505277,0.18229455316751997,0.004855261400542608,,,,,,,,,,,0.20259841581185656,0.018140722972228508,0.4895656208197276,0.08409967690164495,0.43565984567006427,0.19311124739531554,15.6188598670552,1.229015439031874,24.532849996549327,1.1126289439805406,4.162618151021,0.42087301575912933,3.909162213210403,0.361980658683177,0.3460932033020643,0.005255574600455271,0.5837860718625655,0.014378885606136257,1.2627378189076073,0.06729920348766522,1.8258869450894295,0.04379619415428963,0.20587995458956546,0.013438634662727711,0.2614973731608148,0.020041954201551783
sweep-nitrogen-hidden-revkl-replay_off-b1,sweep,nitrogen,hidden,revkl,off,1,3,0.85316420042804,0.0009276076739057145,-2.3661599231856276,0.01179199199360915,-0.43565984567006427,0.19311124739531554,-0.8112231492996216,0.055966548441746554,-1.156440769036611,0.015690109246695335,0.024866666666666665,0.0015860503004493762,4644.666666666667,21.791945504908202,,,,,,,,,,,,,0.9977783952570273,0.0007008116643814896,4.292853491825383,0.1161301061852905,0.07637674177336369,0.0034026285509425823,4.35167487550044,0.06035233020993832,0.8527915259405207,0.0010689561561189858,-2.3313788603407555,0.015564803979700342,-0.5565615693728129,0.12058793238872124,-0.8153702278931935,0.05197406375700462,-1.1341892091433208,0.002295436601844733,0.02513333333333333,0.001319932658214888,4640.0,25.508168626278653,0.9279999999999999,0.005101633725255744,0.1220272843844744,0.0011805541280809633,0.5774056273092804,0.07076681182441175,0.44624400162888245,0.02500382190075631,0.32524392098711435,0.0018616686254453287,0.997847417329992,0.0006256131359030831,0.034781062844872,0.005548049465005743,,,,,,,,,,,0.02225155989329027,0.01797403032832469,-0.004147078593571996,0.06498630128964902,-0.12090172370274861,0.17098085737471178,15.6188598670552,1.229015439031874,16.17038855404071,1.6053332862777516,4.162618151021,0.42087301575912933,3.7945010997581234,0.5485129924633139,0.3460932033020643,0.005255574600455271,0.3660166381180259,0.00975605759006374,1.2627378189076073,0.06729920348766522,1.2938107496357059,0.08040696571272062,0.20587995458956546,0.013438634662727711,0.20965800469343976,0.018630120911061396
sweep-nitrogen-hidden-revkl-replay_off-b10,sweep,nitrogen,hidden,revkl,off,10,3,0.85316420042804,0.0009276076739057145,-2.3661599231856276,0.01179199199360915,-0.43565984567006427,0.19311124739531554,-0.8112231492996216,0.055966548441746554,-1.156440769036611,0.015690109246695335,0.024866666666666665,0.0015860503004493762,4644.666666666667,21.791945504908202,,,,,,,,,,,,,0.9977783952570273,0.0007008116643814896,4.292853491825383,0.1161301061852905,0.3223062222253314,0.005412708624602945,4.596458388408384,0.1576428312826893,0.8507324707708244,0.0008317675915898899,-2.2206163945202526,0.012448961593598956,-0.35621867577234906,0.2579390313881721,-0.7343287487824757,0.021637848195796866,-1.0648570066690446,0.003553759206454598,0.023866666666666665,0.0007717224601860146,4656.333333333333,18.87385022252275,0.9312666666666667,0.0037747700445045535,0.13208543151491262,0.0009029946689383003,0.7249468304200053,0.19720278586830797,0.48859226340854667,0.017619198915050267,0.349033073851557,0.0022284270972608862,0.9978524759443094,0.0007030952555711556,0.14554352866537487,0.009044220106543946,,,,,,,,,,,0.09158376236756645,0.01621404519456251,0.0768944005171458,0.07759211815299356,0.07944116989771526,0.431345362403514,15.6188598670552,1.229015439031874,16.94227426752201,1.3252431112642793,4.162618151021,0.42087301575912933,3.6947595661624266,0.3383183395387755,0.3460932033020643,0.005255574600455271,0.435475069308207,0.005004613419554196,1.2627378189076073,0.06729920348766522,1.3511159814330826,0.06037981678519831,0.20587995458956546,0.013438634662727711,0.20530019274242517,0.017189597038866064
sweep-nitrogen-hidden-rtb-replay_off-b1,sweep,nitrogen,hidden,rtb,off,1,3,0.85316420042804,0.0009276076739057145,-2.3661599231856276,0.01179199199360915,-0.43565984567006427,0.19311124739531554,-0.8112231492996216,0.055966548441746554,-1.156440769036611,0.015690109246695335,0.024866666666666665,0.0015860503004493762,4644.666666666667,21.791945504908202,,,,,,,,,,,,,0.9977783952570273,0.0007008116643814896,4.292853491825383,0.1161301061852905,0.10164356914652235,0.007721894607911805,4.104964167167712,0.047597479266281315,0.8536833349789809,0.0006322052124781822,-2.3317761708307536,0.012554262203872521,-0.5565615693728129,0.12058793238872124,-0.8138916571935018,0.0435196627667771,-1.1306162162621816,0.0057287920904833,0.024333333333333332,0.0007717224601860147,4644.333333333333,30.944394574067136,0.9288666666666666,0.006188878914813401,0.12160564954795434,0.0011697652612243658,0.5774056273092804,0.07076681182441175,0.44679565837867413,0.021532450145146955,0.32641588007907063,0.0006264544359799149,0.9980619909613084,0.00017796174654988558,0.03438375235487386,0.0093626411638308,,,,,,,,,,,0.02582455277442926,0.011292864208477303,-0.0026685078938802156,0.06494022239217313,-0.12090172370274861,0.17098085737471178,15.6188598670552,1.229015439031874,14.991849023925461,1.0222707455801658,4.162618151021,0.42087301575912933,3.548605931449913,0.4240751040170925,0.3460932033020643,0.005255574600455271,0.35208985728770825,0.012074621476585246,1.2627378189076073,0.06729920348766522,1.1590308668404228,0.04620723584568549,0.20587995458956546,0.013438634662727711,0.19903298637940278,0.02230321311814929
sweep-nitrogen-hidden-rtb-replay_off-b10,sweep,nitrogen,hidden,rtb,off,10,3,0.85316420042804,0.0009276076739057145,-2.3661599231856276,0.01179199199360915,-0.43565984567006427,0.19311124739531554,-0.8112231492996216,0.055966548441746554,-1.156440769036611,0.015690109246695335,0.024866666666666665,0.0015860503004493762,4644.666666666667,21.791945504908202,,,,,,,,,,,,,0.9977783952570273,0.0007008116643814896,4.292853491825383,0.1161301061852905,0.48172647535469554,0.013381075838511879,4.0616678753147015,0.08339617084055981,0.8543131530196927,0.0012347966934845745,-2.2085358224349814,0.008340072287061564,-0.39524956544240314,0.27959121689452554,-0.7499176541964214,0.06854957933048776,-1.0746887991825738,0.015108222620856511,0.0236,0.0014236104336041743,4628.0,14.514360704718161,0.9256000000000001,0.002902872140943639,0.13205206711542805,0.0011075106370974437,0.7018407825284778,0.21087397555098467,0.48102264960450763,0.03770841749692565,0.3456737969589838,0.006795697778832879,0.9978394682828465,0.00035214199611952897,0.15762410075064595,0.014922575229500202,,,,,,,,,,,0.08175196985403692,0.025508572282279533,0.06130549510320027,0.1216310506830783,0.04041028022766113,0.4631197581413674,15.6188598670552,1.229015439031874,15.252891091068074,1.0103613140058336,4.162618151021,0.42087301575912933,3.23996796424982,0.18508639833342844,0.3460932033020643,0.005255574600455271,0.4311426220884436,0.01360698944231717,1.2627378189076073,0.06729920348766522,1.0505005110910473,0.04504897672912557,0.20587995458956546,0.013438634662727711,0.18818134052101929,0.006158603683178412
sweep-nitrogen-tempgain-db-replay_off-b1,sweep,nitrogen,tempgain,db,off,1,3,0.85316420042804,0.0009276076739057145,-2.3661599231856276,0.01179199199360915,-0.43565984567006427,0.19311124739531554,-0.8112231492996216,0.055966548441746554,-1.156440769036611,0.015690109246695335,0.024866666666666665,0.0015860503004493762,4644.666666666667,21.791945504908202,,,,,,,,,,,,,0.9977783952570273,0.0007008116643814896,4.292853491825383,0.1161301061852905,0.08590386439798674,0.004384901371639085,4.518828370075748,0.10187280194907353,0.8525291498333946,0.001174710994218962,-2.3311512510244126,0.015691721803159007,-0.5565615693728129,0.12058793238872124,-0.8153702278931935,0.05197406375700462,-1.1296006586154304,0.005913979646185877,0.0252,0.0020066555924389885,4663.333333333333,22.647050335284035,0.9326666666666666,0.0045294100670567735,0.12194385001373298,0.0010495260290120728,0.5774056273092804,0.07076681182441175,0.44624400162888245,0.02500382190075631,0.3267140562630489,0.0029993857286474573,0.99771543515484,0.0006042423681969206,0.03500867216121476,0.0039260324199266875,,,,,,,,,,,0.02684011042118069,0.02136516926699962,-0.004147078593571996,0.06498630128964902,-0.12090172370274861,0.17098085737471178,15.6188598670552,1.229015439031874,16.75857969648187,1.791889155774853,4.162618151021,0.42087301575912933,3.9203118914068735,0.6137943535349902,0.3460932033020643,0.005255574600455271,0.3750638758406564,0.003953074324327693,1.2627378189076073,0.06729920348766522,1.3588534270410708,0.0985085561423597,0.20587995458956546,0.013438634662727711,0.2194366287355329,0.020896827126669647
sweep-osim-base-rtb-replay_off-b10,sweep,osim,base,rtb,off,10,3,0.8530444230566504,0.0011331652181259544,-3.1185943278182755,0.03419344300335909,-0.21361292401949564,0.008828216569788647,-0.2334283620119095,0.005504313511931882,-0.2788817112147808,0.001916071795194989,0.027133333333333332,0.0004988876515698586,4622.333333333333,6.128258770283412,0.9244666666666667,0.0012256517540566842,,,0.21658726284711718,0.002442134561489504,0.8076923630819507,0.007109482190191526,0.7918660170921706,0.004351110824457896,0.7568288027142676,0.0014646207581277655,0.9978355564938223,0.0009210157393089575,4.481295755205276,0.08367740504070821,0.9038004616736259,0.020914942019524898,3.717937672174789,0.08943489439811796,0.8587519583361122,0.0007741976730050478,-2.946766604500091,0.017197866925832757,-0.21349922815958658,0.005085748881906119,-0.23348883042732874,0.0008551766692485072,-0.27840215871731444,0.004164214433487393,0.0246,0.0034409301068170513,4634.0,15.57776192739723,0.9268000000000001,0.003115552385479421,0.22450826800885978,0.002035551431239256,0.8077632370531594,0.004112314173558637,0.7918047150420056,0.0006687682600089842,0.7571950280509002,0.0031496528335864813,0.9985612813379187,0.0002039735364922624,0.1718277233181844,0.04906005463507781,,,0.007921005161742573,0.0030301125711173983,0.00036622533663262696,0.0025010984127866406,-6.130205016507961e-05,0.005014043330617865,7.087397120871437e-05,0.00698231961611516,0.0004795524974664141,0.0033144417443933243,-6.046841541925326e-05,0.006347889983205649,0.00011369585990905762,0.008677426360968271,16.57923838793936,0.9008331758303366,13.893805087327145,0.9784928176575198,4.267138791878108,0.08103793946143546,2.9623027761014704,0.10320182718367422,0.3548841514861196,0.012425737269508318,0.3154385096418435,0.012513250220087932,1.365203205368222,0.05237945318348595,0.8759154281773619,0.04584631643381503,0.21519332666216107,0.015017567795566242,0.18539807071301037,0.008213454842530669
sweep-osim-base-rtb-replay_on-b1,sweep,osim,base,rtb,on,1,3,0.853339765657367,0.00021133974152907372,-3.0789449880725033,0.017127540252683957,-0.1880260854959488,0.016508110215498743,-0.22679908275604246,0.0044956453104845915,-0.2779311834275722,0.003959478483385497,0.02886666666666667,0.0014817407180595249,4632.0,7.2571803523590805,0.9264,0.0014514360704718093,,,0.22168067375660935,0.002041148650111796,0.8287062901310712,0.013732353531038027,0.7971871725046351,0.0036390356305005655,0.7575710406317661,0.0029528180841296,0.9974801012405017,0.0008375173846727239,4.340291250440946,0.22490850817939728,0.6938200073527696,0.016499138770775842,4.139898116306237,0.06585842976788195,0.8540975110772423,0.001067534401236057,-3.07490474197679,0.051640591855234064,-0.21577289203802744,0.0022688271772988095,-0.23296112368504207,0.0006106321420260286,-0.27717492630084356,0.0019273398231251797,0.024333333333333335,0.001225651754056682,4646.0,21.400934559032695,0.9291999999999999,0.004280186911806583,0.2186579975017585,0.0015931585119831958,0.8059203850507249,0.001827473528622385,0.7922162410271549,0.0004990067794106437,0.7581081801363524,0.0014646845945150994,0.9978477983650115,0.00017368733298839386,0.004040246095713407,0.06199032409087176,,,-0.003022676254850837,0.0032259376321349,0.000537139504586226,0.001999912922643566,-0.004970931477480216,0.003158765655517943,-0.02278590508034643,0.01216062015838897,0.0007562571267287025,0.002697508847668889,-0.006162040928999589,0.0039099063241260735,-0.027746806542078655,0.014553590847979563,16.773129804428635,0.48161896883280486,15.057056251704154,1.021886125711078,4.077772929262715,0.024853765386455444,3.845646273223816,0.37911734997999036,0.3563775093479806,0.0063232407769575425,0.3350300480316271,0.006766164030769897,1.3535726826917436,0.02290269791021383,1.1761190658395544,0.04941902012821605,0.21403590886295346,0.007347981440366691,0.20151047555494775,0.016909984052441825
sweep-osim-base-rtb-replay_on-b10,sweep,osim,base,rtb,on,10,3,0.853145502018895,0.0003247251311021146,-3.1084951930163416,0.05507572664878605,-0.20956121385097504,0.004399789537677927,-0.23382849941651027,0.009643811461024568,-0.2816340291500092,0.0022004752208725545,0.02733333333333333,0.0023795424396766316,4626.333333333333,9.177266598624136,0.9252666666666666,0.0018354533197248522,,,0.21662585111496582,0.0016352617195148037,0.8109478537706728,0.0035730629921561126,0.7916073929940528,0.007642404305188254,0.7547421797660077,0.0016862844834266283,0.9974783702174225,0.00044265624495270464,4.566856929239772,0.07354706243214768,0.8231557784743302,0.023045791894135796,3.8862461224622016,0.10892858006199112,0.8565396479357616,0.0006264833443173617,-2.9411199786235875,0.03307456754692294,-0.21577289203802744,0.0022688271772988095,-0.23282612164815267,0.0018714505465293693,-0.27558567603429157,0.00292134771468703,0.0236,0.0009933109617167564,4637.0,16.30950643030009,0.9274,0.003261901286059986,0.22601336734873176,0.0006524524090607781,0.8059203850507249,0.001827473528622385,0.7923164459306151,0.0014842040492375787,0.7593162940132804,0.002208368207653775,0.9982744951660205,0.0003064966150567359,0.16737521439275374,0.08480124369609277,,,0.00938751623376588,0.001748095598581128,0.004574114247272647,0.002846205268724164,0.0007090529365622785,0.007663652862949581,-0.005027468719947785,0.0028563058032068235,0.006048353115717571,0.003682515167500164,0.0010023777683575892,0.009672648042665355,-0.006211678187052409,0.0035177006994677423,17.661700243060388,0.7325856116258559,13.447659144643778,1.1794312447812776,4.342193458790706,0.3469916424718539,3.115280503445524,0.2587846336780057,0.36238672961705154,0.014259581961664068,0.329929850843448,0.001765598094317038,1.4222820804041216,0.062112452857723696,0.9017696396268917,0.057077844824576326,0.23181684986165138,0.01792600710241199,0.17445132159186585,0.00876110748448441
